referral_id,referrer_id,referee_id,referral_code,timestamp,referrer_device_id,referee_device_id,referrer_ip,referee_ip,ip_account_count,email_domain,referrer_account_age_days,referee_account_age_days,referrals_in_7d,referrals_in_1hr,min_gap_sec,referral_code_usage_7d,referrer_city,referee_city,geo_velocity_kmph,location_mismatch_flag,same_address_count,pan_hash,identity_risk_score,credit_age_months,device_similarity_score,card_activated,cash_advance_ratio,promo_active,promo_start_gap_min,referrer_dormancy_days,referral_cluster_id,referral_cluster_size,fraud_type,is_fraud
REF_001495,CUST_58502,CUST_62522,CODE_8502_201,2025-05-19 08:31:36,DEV_79A3A6F3,DEV_DE764D81,192.168.252.252,192.168.254.12,2,protonmail.com,831,93,3,0,64624,3,Chennai,Ahmedabad,53.94,False,1,4bb55dd185fba5de,0.131,64,0.076,True,0.081,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_002484,CUST_56723,CUST_65372,CODE_6723_419,2025-12-16 02:24:18,DEV_61E51D37,DEV_B045C372,10.79.150.222,10.185.143.183,1,gmail.com,1486,337,1,0,35837,1,Kolkata,Pune,59.02,False,1,c71ee9a2bc9b009e,0.131,30,0.327,True,0.149,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_000810,CUST_48564,CUST_95917,CODE_8564_325,2025-06-17 11:15:21,DEV_D5891C83,DEV_C2B85996,172.19.148.120,172.27.13.103,1,icloud.com,1973,113,1,0,32511,3,Mumbai,Chennai,49.0,False,2,b11d1eef86a41fa9,0.282,50,0.086,True,0.06,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_005029,CUST_23576,CUST_84316,CODE_3576_700,2025-10-16 13:52:20,DEV_EE3CAF5E,DEV_CC521E60,172.17.228.168,172.16.243.124,2,yahoo.com,880,352,1,0,18131,2,Chennai,Chennai,58.34,False,1,32c2729c0561eba8,0.161,24,0.088,True,0.014,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_008330,CUST_41741,CUST_65168,CODE_1741_453,2025-09-19 14:03:43,DEV_415DA294,DEV_415DA294,172.27.198.208,192.168.177.145,2,protonmail.com,601,322,3,0,15106,4,Pune,Hyderabad,39.2,False,2,3faf847ded206dc9,0.237,101,0.065,True,0.011,False,-1,16,CLUSTER_0000,1,SELF_REFERRAL,1
REF_008448,CUST_27408,CUST_99537,CODE_7408_946,2025-09-28 02:33:39,DEV_53192C47,DEV_53192C47,172.26.211.231,172.26.4.131,2,gmail.com,1508,310,4,1,46580,1,Bengaluru,Mumbai,3.88,False,2,deb0147ce38f70a1,0.295,91,0.119,True,0.063,False,-1,17,CLUSTER_0000,1,SELF_REFERRAL,1
REF_008812,CUST_25692,CUST_93415,CODE_5692_159,2026-04-22 12:45:32,DEV_A6DCD3AD,DEV_7D1283E2,172.26.31.179,172.21.41.99,2,gmail.com,60,15,2,1,40882,4,Chennai,Pune,20.72,False,1,221acbff43fc2132,0.253,84,0.308,True,0.157,False,-1,29,CLUSTER_0039,8,REFERRAL_RING,1
REF_003083,CUST_51198,CUST_71380,CODE_1198_733,2026-03-08 17:22:48,DEV_D25B1D7C,DEV_02AE6CA6,172.22.192.95,192.168.33.31,2,outlook.com,1701,305,1,0,21840,3,Pune,Surat,40.5,False,1,e07bff782a9b03f1,0.133,62,0.176,True,0.118,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_007451,CUST_29914,CUST_60698,CODE_9914_393,2025-05-23 22:11:56,DEV_F7525660,DEV_6BDF76E9,172.28.225.89,192.168.17.183,1,rediffmail.com,541,285,0,0,54651,1,Chennai,Kolkata,32.39,False,2,6ee5c6d7f48273e9,0.213,86,0.452,True,0.092,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_001732,CUST_17014,CUST_78777,CODE_7014_860,2025-07-30 11:44:24,DEV_98BA1943,DEV_61C000E0,172.28.33.205,172.30.246.19,1,outlook.com,526,244,0,0,59106,2,Jaipur,Surat,43.44,False,2,e432056a798a8e68,0.097,51,0.065,True,0.099,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_001143,CUST_55840,CUST_77838,CODE_5840_362,2026-02-07 10:26:31,DEV_F699C0DD,DEV_4E4ACE73,172.23.123.120,10.2.137.252,2,outlook.com,734,162,1,0,21487,1,Pune,Bengaluru,47.57,False,2,59771d9d409eb4c3,0.273,94,0.399,True,0.121,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_004808,CUST_37467,CUST_98897,CODE_7467_701,2025-07-22 18:36:25,DEV_9101E477,DEV_4ECB0B5F,10.142.217.237,192.168.154.158,2,protonmail.com,847,327,0,0,72456,2,Bengaluru,Hyderabad,59.14,False,1,ea515e456a11f13d,0.212,92,0.311,True,0.129,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_002390,CUST_59283,CUST_91080,CODE_9283_951,2025-11-26 13:02:26,DEV_39FA9403,DEV_60F74568,172.29.75.205,192.168.237.66,2,gmail.com,1296,101,3,0,51188,4,Kolkata,Kolkata,8.07,False,2,bfde4f5159e7b5f3,0.035,13,0.201,True,0.063,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_002541,CUST_39819,CUST_79623,CODE_9819_392,2026-01-29 23:52:49,DEV_DEFEB060,DEV_B551ACB8,172.16.3.83,192.168.155.78,2,protonmail.com,425,123,0,0,41403,1,Kolkata,Chennai,57.53,False,2,b54521219845c86f,0.149,64,0.241,True,0.038,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_006506,CUST_16416,CUST_64807,CODE_6416_151,2025-08-25 23:06:27,DEV_8A60BBF2,DEV_5DD6A251,10.100.225.201,192.168.37.5,1,gmail.com,283,195,2,0,7480,2,Jaipur,Bengaluru,24.09,False,2,171e78b4fa71c3c8,0.019,77,0.076,True,0.004,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_007579,CUST_55581,CUST_97787,CODE_5581_120,2025-07-15 15:24:05,DEV_270A9B4C,DEV_26CA159B,192.168.14.210,192.168.244.60,2,hotmail.com,1933,287,2,0,31531,3,Surat,Surat,36.53,False,1,748ca744aa4f4d0e,0.289,16,0.206,True,0.082,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_005406,CUST_40276,CUST_76392,CODE_0276_523,2026-01-12 20:23:50,DEV_25434A03,DEV_63BCBA10,172.29.70.213,172.29.18.197,2,yahoo.com,342,48,2,0,86134,3,Mumbai,Ahmedabad,24.04,False,2,2a6d79c88ad123b7,0.257,16,0.02,True,0.066,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_004880,CUST_59846,CUST_73347,CODE_9846_645,2025-06-23 14:45:38,DEV_0DA775C8,DEV_6160D492,10.51.48.190,192.168.182.194,1,rediffmail.com,594,50,1,0,14963,2,Bengaluru,Surat,23.04,False,1,d5d509dd9129be42,0.121,62,0.402,True,0.148,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_004930,CUST_57745,CUST_64080,CODE_7745_905,2026-03-09 07:54:15,DEV_85C2C16D,DEV_32ACB270,172.26.231.16,10.61.165.90,2,gmail.com,1033,83,0,0,82559,5,Pune,Delhi,53.68,False,2,dfbb894411049cbd,0.18,55,0.358,True,0.019,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_008676,CUST_17762,CUST_94217,CODE_7762_671,2026-04-22 12:49:24,DEV_A3C54FA7,DEV_68C0B1F9,192.168.185.68,10.71.228.45,2,gmail.com,42,10,2,0,35936,3,Kolkata,Chennai,9.66,False,2,3a863db6c54e578b,0.232,34,0.019,True,0.02,False,-1,19,CLUSTER_0016,8,REFERRAL_RING,1
REF_001459,CUST_26476,CUST_68147,CODE_6476_666,2025-09-24 17:20:43,DEV_964F85E2,DEV_E83F6A4B,192.168.55.242,192.168.9.65,1,icloud.com,1175,211,1,0,68082,2,Mumbai,Jaipur,4.21,False,2,82fda01bcf1c3485,0.128,49,0.05,True,0.112,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_007771,CUST_46524,CUST_83699,CODE_6524_474,2026-04-13 11:10:41,DEV_6FE66DD8,DEV_619F1A62,192.168.242.142,10.151.29.224,1,outlook.com,333,61,1,0,26608,2,Delhi,Delhi,40.81,False,2,c460eeb1fc1a1d51,0.116,92,0.444,True,0.13,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_000621,CUST_40834,CUST_97651,CODE_0834_631,2026-03-15 04:24:25,DEV_FE6D2A7E,DEV_F270435D,192.168.19.83,192.168.160.90,1,icloud.com,543,287,1,0,80599,2,Ahmedabad,Hyderabad,36.66,False,2,748cc2499a714348,0.002,23,0.243,True,0.103,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_002733,CUST_27337,CUST_84410,CODE_7337_906,2025-07-31 17:05:49,DEV_97DBF5BE,DEV_0C841B20,192.168.31.173,172.31.116.141,2,icloud.com,484,196,3,0,71653,3,Surat,Hyderabad,35.61,False,1,015329db9b83c1db,0.003,94,0.066,True,0.031,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_003874,CUST_54019,CUST_89497,CODE_4019_765,2025-10-20 05:20:46,DEV_4FA8007E,DEV_7B12535A,192.168.175.142,172.28.33.95,2,yahoo.com,667,250,2,0,73397,4,Pune,Bengaluru,41.54,False,1,43a2f12f2e78bdcc,0.127,38,0.158,True,0.124,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_004116,CUST_15979,CUST_87370,CODE_5979_581,2026-02-05 03:58:48,DEV_9E2D1534,DEV_EA9AB805,10.121.157.142,10.135.53.192,1,protonmail.com,657,245,0,0,43522,1,Pune,Hyderabad,29.7,False,2,ef685c3206030a9c,0.049,39,0.362,True,0.115,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_004394,CUST_29620,CUST_84900,CODE_9620_779,2025-04-27 09:41:25,DEV_D87B5F2D,DEV_08DD3492,172.30.198.59,192.168.164.200,2,hotmail.com,1576,164,1,0,16074,3,Delhi,Chennai,27.21,False,1,ae57e5adc72b6753,0.234,12,0.209,True,0.005,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_001047,CUST_31512,CUST_73415,CODE_1512_385,2025-06-12 22:10:58,DEV_B1903D10,DEV_10B81817,192.168.61.54,192.168.77.164,2,outlook.com,1892,315,3,0,47248,1,Delhi,Kolkata,0.55,False,1,730f98dc6811e3dd,0.257,44,0.187,True,0.141,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_002875,CUST_19943,CUST_76367,CODE_9943_252,2025-05-12 01:57:50,DEV_FCEA5351,DEV_AD8E51CE,192.168.148.59,10.93.204.182,2,hotmail.com,330,96,0,0,85293,1,Surat,Chennai,23.4,False,2,3c1c1847ac2f3467,0.296,73,0.116,True,0.048,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_003195,CUST_38166,CUST_62372,CODE_8166_230,2025-10-27 08:04:40,DEV_8B43F8C6,DEV_834EBD27,172.30.182.47,192.168.96.156,2,rediffmail.com,1416,61,0,0,60179,4,Mumbai,Jaipur,23.4,False,2,a2902abaf86172f9,0.13,94,0.028,True,0.132,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_009532,CUST_10075,CUST_95072,CODE_0075_773,2025-06-04 03:38:05,DEV_27D02513,DEV_0F4505C4,10.113.174.247,172.27.99.29,1,mailinator.com,541,5,0,1,43681,5,Jaipur,Surat,7.27,False,2,9cf327cbae17949a,0.741,180,0.592,True,0.127,False,-1,17,CLUSTER_0000,1,SYNTHETIC_IDENTITY,1
REF_000744,CUST_14490,CUST_94739,CODE_4490_709,2025-10-30 20:54:06,DEV_9F5B0D09,DEV_0FB82575,192.168.25.182,192.168.218.119,2,protonmail.com,1719,231,3,0,26533,4,Delhi,Pune,53.61,False,1,d784ee55b35db81b,0.167,50,0.499,True,0.064,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_000223,CUST_25692,CUST_79687,CODE_5692_159,2025-10-15 03:10:11,DEV_A6DCD3AD,DEV_CD22B359,172.26.31.179,192.168.164.43,1,rediffmail.com,701,329,0,0,73187,1,Chennai,Delhi,0.98,False,2,b5a194ff7185a3a7,0.054,35,0.421,True,0.062,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_001394,CUST_45350,CUST_72018,CODE_5350_997,2025-06-03 23:30:30,DEV_2F322504,DEV_02E82D4E,172.28.209.144,192.168.70.83,1,yahoo.com,887,88,3,0,23491,3,Pune,Kolkata,35.18,False,1,9e7c6189a51a9d06,0.223,20,0.09,True,0.031,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_000626,CUST_19884,CUST_72698,CODE_9884_336,2025-05-28 12:36:25,DEV_F1E74FA5,DEV_A1CD2480,172.28.184.46,10.72.31.37,2,icloud.com,1092,257,2,0,13769,2,Kolkata,Chennai,23.61,False,2,07e3b408d6638932,0.186,57,0.04,True,0.031,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_007094,CUST_50993,CUST_72998,CODE_0993_316,2025-11-18 21:00:59,DEV_0F94178B,DEV_4117E908,192.168.229.214,172.27.94.249,2,rediffmail.com,1073,166,1,0,85096,2,Hyderabad,Chennai,39.58,False,2,6dbff2ffef4eb2a9,0.1,48,0.086,True,0.111,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_002190,CUST_39939,CUST_90182,CODE_9939_965,2025-09-16 10:50:47,DEV_D9257A55,DEV_F36C81E6,192.168.14.134,192.168.190.194,1,hotmail.com,1649,314,2,0,50624,4,Hyderabad,Hyderabad,54.86,False,1,fbad5cf39edf5d93,0.158,89,0.076,True,0.014,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_004610,CUST_19738,CUST_81784,CODE_9738_557,2025-08-10 03:09:32,DEV_72C9853B,DEV_F1414BD5,10.24.121.197,10.225.73.239,2,gmail.com,1095,96,1,0,64477,5,Jaipur,Hyderabad,50.27,False,2,9409f763f0c2113f,0.008,81,0.218,True,0.024,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_002228,CUST_34184,CUST_87915,CODE_4184_584,2025-06-14 04:59:31,DEV_1FB295DA,DEV_4AF1EE4E,172.29.136.178,172.22.3.234,2,icloud.com,1377,91,3,0,70900,4,Jaipur,Ahmedabad,4.04,False,2,45bb9ee9ed8291e9,0.13,18,0.338,True,0.074,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_002523,CUST_51874,CUST_73113,CODE_1874_619,2026-01-21 09:44:28,DEV_59250B82,DEV_6533F6D7,172.17.223.24,192.168.174.203,2,outlook.com,1985,204,1,0,28524,3,Surat,Mumbai,29.12,False,1,8084596970fdc061,0.033,71,0.153,True,0.141,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_008152,CUST_41741,CUST_60712,CODE_1741_453,2025-10-31 21:31:25,DEV_415DA294,DEV_65941997,172.27.198.208,10.203.242.172,2,gmail.com,1445,229,3,0,72590,5,Pune,Bengaluru,8.58,False,1,cf42bb56f41a143d,0.293,19,0.395,True,0.135,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_008867,CUST_53331,CUST_66049,CODE_3331_923,2025-05-07 20:20:31,DEV_3F5A99A2,DEV_3FC7C9CA,172.18.178.211,10.125.244.212,2,yahoo.com,219,36,19,2,3151,5,Chennai,Kolkata,27.67,False,1,477eda7e181adc31,0.16,76,0.05,True,0.116,False,-1,6,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_001559,CUST_31966,CUST_89040,CODE_1966_195,2025-12-13 00:24:14,DEV_72C04E55,DEV_C26488D4,172.19.88.225,10.141.82.209,2,gmail.com,664,318,0,0,36336,4,Chennai,Hyderabad,47.72,False,1,3929eae67c08456b,0.198,78,0.478,True,0.042,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_008877,CUST_42806,CUST_65906,CODE_2806_880,2025-08-12 16:27:53,DEV_24E708BE,DEV_8310B0A8,172.30.143.109,172.27.182.12,1,gmail.com,281,178,15,1,2500,5,Bengaluru,Kolkata,24.27,False,2,1bd13d0083950c25,0.307,76,0.031,True,0.084,False,-1,2,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_000354,CUST_48465,CUST_74926,CODE_8465_693,2025-09-26 09:52:03,DEV_F764BB2C,DEV_304A5E10,192.168.18.191,10.163.243.154,1,gmail.com,1076,90,2,0,53309,2,Ahmedabad,Mumbai,11.62,False,2,9785562d0229fccc,0.275,42,0.116,True,0.062,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_006915,CUST_14209,CUST_69987,CODE_4209_524,2025-10-13 03:23:33,DEV_6F7CD9BF,DEV_543041D4,192.168.249.212,172.19.132.158,2,gmail.com,756,166,3,0,39565,4,Kolkata,Surat,26.21,False,2,f1fb608f506f80e5,0.206,23,0.352,True,0.118,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_008061,CUST_23065,CUST_71133,CODE_3065_959,2025-09-01 22:28:16,DEV_1987AAC8,DEV_08E0C5FD,192.168.203.121,192.168.157.65,1,yahoo.com,620,312,3,0,45128,1,Mumbai,Delhi,5.19,False,2,3843e9effb9eb074,0.193,86,0.075,True,0.112,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_001618,CUST_21140,CUST_60852,CODE_1140_279,2026-03-30 08:50:06,DEV_A8AAFFBE,DEV_E7A6C84B,172.18.92.42,10.86.204.64,1,icloud.com,1170,94,0,0,20297,4,Delhi,Hyderabad,8.01,False,1,42b1014dad1c2e3a,0.211,78,0.053,True,0.15,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_003211,CUST_59887,CUST_67534,CODE_9887_488,2025-11-01 16:34:45,DEV_FB5FCECF,DEV_6EADAD6F,10.67.72.104,192.168.139.159,2,rediffmail.com,735,106,2,0,31404,5,Hyderabad,Surat,25.44,False,1,ef6bb77dbf754d47,0.094,21,0.243,True,0.085,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_000240,CUST_22742,CUST_71088,CODE_2742_835,2025-06-22 17:23:05,DEV_C9E6222E,DEV_F5E7E1B5,172.31.243.167,192.168.180.99,1,rediffmail.com,286,133,1,0,85450,3,Kolkata,Delhi,35.16,False,2,fe843c547b429796,0.153,76,0.193,True,0.009,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_006278,CUST_24392,CUST_63334,CODE_4392_801,2025-12-14 16:57:58,DEV_CC764E87,DEV_F4B81CEB,172.22.93.122,172.28.29.49,1,hotmail.com,1880,96,2,0,20521,4,Pune,Pune,24.15,False,1,dd14e35b3f0b71cc,0.07,90,0.141,True,0.11,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_002134,CUST_26532,CUST_91677,CODE_6532_954,2025-11-29 11:13:36,DEV_03526C12,DEV_2D7BCAFD,10.187.81.173,172.23.33.89,2,gmail.com,476,117,1,0,46639,3,Delhi,Kolkata,17.65,False,2,a29e9502c09f2b90,0.13,64,0.163,True,0.084,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_008253,CUST_27509,CUST_74078,CODE_7509_940,2025-06-13 03:31:44,DEV_A192C65D,DEV_A192C65D,10.102.32.232,192.168.188.55,2,yahoo.com,736,341,3,0,53248,2,Mumbai,Chennai,10.82,False,2,8a9503c792317e11,0.12,93,0.233,True,0.022,False,-1,19,CLUSTER_0000,1,SELF_REFERRAL,1
REF_006960,CUST_40947,CUST_69002,CODE_0947_349,2025-04-30 04:30:22,DEV_648D10E5,DEV_9BD059CA,172.27.109.80,172.31.35.13,1,outlook.com,1262,250,3,0,40187,3,Ahmedabad,Bengaluru,3.52,False,2,0a8dc489c618ab37,0.093,25,0.338,True,0.007,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_005590,CUST_14679,CUST_91576,CODE_4679_161,2026-01-27 11:00:50,DEV_FA79575B,DEV_A2D70C82,10.171.87.40,10.244.6.74,2,outlook.com,259,318,2,0,74130,1,Bengaluru,Chennai,51.58,False,1,0cce08ced21ad5c6,0.06,93,0.437,True,0.074,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_002466,CUST_32059,CUST_65889,CODE_2059_204,2025-06-08 06:29:57,DEV_D728FAB9,DEV_02473C0F,172.27.172.180,172.28.196.192,1,gmail.com,818,213,1,0,75546,5,Delhi,Bengaluru,32.17,False,2,d552420ad23763ed,0.087,67,0.253,True,0.004,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_006868,CUST_31966,CUST_90387,CODE_1966_195,2025-08-26 18:56:28,DEV_72C04E55,DEV_D8F9A1C6,172.19.88.225,192.168.229.16,1,gmail.com,187,70,1,0,19436,4,Chennai,Bengaluru,27.51,False,1,03d5c774bcc7a917,0.05,47,0.385,True,0.135,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_001513,CUST_46170,CUST_87650,CODE_6170_881,2025-06-30 05:05:01,DEV_31C15252,DEV_8CA6A64A,172.28.95.100,172.20.156.230,1,outlook.com,823,163,0,0,37040,2,Jaipur,Bengaluru,31.01,False,2,8194ab904591cc64,0.215,41,0.279,True,0.092,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_002407,CUST_59215,CUST_78600,CODE_9215_981,2025-07-26 19:39:18,DEV_C75BD9CF,DEV_2F4698D7,192.168.122.133,10.213.117.223,2,protonmail.com,1256,186,1,0,76146,3,Delhi,Delhi,51.62,False,2,1ed569612253dcd0,0.004,84,0.122,True,0.029,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_001019,CUST_25003,CUST_87242,CODE_5003_169,2025-05-18 03:19:50,DEV_A68437C5,DEV_C9E91F1E,192.168.220.13,172.30.141.102,1,hotmail.com,228,59,2,0,45969,5,Mumbai,Bengaluru,35.39,False,1,b2abdfcb0f0703d2,0.152,16,0.333,True,0.127,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_005172,CUST_14209,CUST_66708,CODE_4209_524,2026-04-05 12:40:43,DEV_6F7CD9BF,DEV_62838950,192.168.249.212,192.168.23.208,1,rediffmail.com,835,262,3,0,61276,1,Kolkata,Ahmedabad,30.0,False,2,2e80e13a257cf79e,0.08,22,0.136,True,0.072,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_009167,CUST_58885,CUST_81398,CODE_8885_663,2026-01-19 19:01:18,DEV_AA56DD67,DEV_51E9BC17,172.22.206.193,172.27.140.242,1,trashmail.com,1647,3,0,0,72906,1,Pune,Hyderabad,42.41,False,1,5f49956aebd16f0c,0.437,40,0.134,True,0.065,False,-1,2,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_001865,CUST_30679,CUST_80210,CODE_0679_222,2025-05-20 02:32:54,DEV_1C76AF7F,DEV_E59AC89A,192.168.136.238,172.25.26.125,1,hotmail.com,1045,169,3,0,16538,1,Jaipur,Bengaluru,54.56,False,2,c0b0de194e67c9d7,0.056,95,0.114,True,0.011,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_008517,CUST_42125,CUST_87598,CODE_2125_208,2026-02-22 19:46:05,DEV_74F6E67E,DEV_74F6E67E,10.106.16.135,192.168.156.229,1,rediffmail.com,996,184,4,1,48713,4,Kolkata,Chennai,10.04,False,2,f0327d276ba09f52,0.374,82,0.102,True,0.176,False,-1,22,CLUSTER_0000,1,SELF_REFERRAL,1
REF_001104,CUST_59729,CUST_81813,CODE_9729_925,2026-04-01 22:52:37,DEV_F4849984,DEV_ACC5B86D,192.168.185.40,10.117.106.163,2,hotmail.com,1911,148,3,0,66454,3,Bengaluru,Bengaluru,5.37,False,2,1b77e17dc13eb381,0.242,37,0.145,True,0.042,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_003747,CUST_51198,CUST_72381,CODE_1198_733,2025-10-20 10:02:40,DEV_D25B1D7C,DEV_7F964BBF,172.22.192.95,192.168.230.86,2,rediffmail.com,1561,326,0,0,48161,2,Pune,Kolkata,40.35,False,2,7b5fcac63d1a98a7,0.028,55,0.209,True,0.097,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_008771,CUST_34928,CUST_97482,CODE_4928_588,2026-04-22 12:44:22,DEV_6D4D6147,DEV_175F504B,10.191.235.43,192.168.241.198,1,outlook.com,53,38,5,0,81732,1,Mumbai,Surat,34.17,False,2,32d5e882fe433553,0.277,63,0.016,True,0.165,False,-1,27,CLUSTER_0033,6,REFERRAL_RING,1
REF_006251,CUST_19943,CUST_86844,CODE_9943_252,2026-04-20 00:58:10,DEV_FCEA5351,DEV_B1139E40,192.168.148.59,172.17.193.31,2,gmail.com,1299,215,0,0,56086,3,Surat,Kolkata,23.06,False,2,3e23fbf0b35b45f9,0.141,45,0.147,True,0.034,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_005795,CUST_34898,CUST_94470,CODE_4898_199,2026-01-12 19:23:16,DEV_F7F40C53,DEV_83E64BE4,172.24.139.21,172.24.254.75,1,protonmail.com,1067,322,2,0,83958,4,Pune,Bengaluru,27.99,False,2,37e54c14e8097951,0.027,24,0.146,True,0.149,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_009091,CUST_18272,CUST_88665,CODE_8272_584,2025-11-05 17:45:09,DEV_EF6990CF,DEV_86C42CF3,192.168.188.183,10.236.203.108,1,temp-mail.org,1533,10,3,1,70001,4,Delhi,Hyderabad,17.39,False,1,19e920b0e529673c,0.549,77,0.17,True,0.102,False,-1,4,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_005471,CUST_57459,CUST_88480,CODE_7459_269,2025-07-11 02:55:45,DEV_432F60F5,DEV_840D0FF4,172.30.158.102,10.255.172.30,2,rediffmail.com,1288,161,3,0,80939,3,Ahmedabad,Mumbai,24.1,False,1,bd716e13644b8e01,0.18,62,0.324,True,0.133,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_004031,CUST_45600,CUST_86498,CODE_5600_820,2025-12-11 17:17:18,DEV_BE174065,DEV_CC3264DC,192.168.207.2,172.22.48.107,1,gmail.com,1807,59,0,0,84546,5,Hyderabad,Ahmedabad,29.6,False,2,56f7b0af938531ee,0.095,36,0.23,True,0.088,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_005027,CUST_59429,CUST_71668,CODE_9429_131,2025-07-14 06:01:32,DEV_5BB0A20C,DEV_2BE657F6,10.115.131.196,192.168.6.21,1,rediffmail.com,1006,270,1,0,66553,2,Chennai,Surat,7.88,False,1,53954ddddf706e33,0.18,92,0.043,True,0.145,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_002013,CUST_48477,CUST_85734,CODE_8477_121,2025-07-10 16:18:51,DEV_A0DE7372,DEV_AD67078F,172.20.102.239,10.188.98.73,1,icloud.com,1939,167,3,0,52151,2,Hyderabad,Hyderabad,12.22,False,1,8a7a82dcb8d0bd56,0.021,45,0.192,True,0.082,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_009264,CUST_52006,CUST_80107,CODE_2006_448,2025-05-19 13:57:16,DEV_A64BC024,DEV_3EE05C27,10.227.94.123,10.227.94.123,6,rediffmail.com,812,9,2,0,17369,2,Delhi,Chennai,18.32,False,1,73ac832f2ee16790,0.062,61,0.401,True,0.188,False,-1,7,CLUSTER_0000,1,IP_REUSE,1
REF_007040,CUST_39939,CUST_86905,CODE_9939_965,2026-02-21 10:33:24,DEV_D9257A55,DEV_94FFC0D1,192.168.14.134,172.28.199.251,1,rediffmail.com,1542,276,0,0,47063,4,Hyderabad,Bengaluru,51.2,False,1,ec7a6e10d6d24cf1,0.285,29,0.288,True,0.111,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
